id,名称,カテゴリ,都道府県コード,都道府県名,市区町村コード,市区町村名,緯度,経度,情報,情報の出典,データソース
NEW05932,東浦城,城跡,22,静岡県,22214,藤枝市,34.8687247952381,138.2523712428572,静岡県藤枝市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05933,瀬戸谷城,城跡,22,静岡県,22214,藤枝市,34.8687247952381,138.2523712428572,静岡県藤枝市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05934,滝沢西城,城跡,22,静岡県,22214,藤枝市,34.8687247952381,138.2523712428572,静岡県藤枝市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05935,入野城,城跡,22,静岡県,22214,藤枝市,34.8687247952381,138.2523712428572,静岡県藤枝市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05936,宮島城,城跡,22,静岡県,22214,藤枝市,34.8687247952381,138.2523712428572,静岡県藤枝市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05937,深沢城,城跡,22,静岡県,22215,御殿場市,35.29383901666667,138.92282125,静岡県御殿場市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05938,大雲院土居,城跡,22,静岡県,22215,御殿場市,35.29383901666667,138.92282125,静岡県御殿場市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05939,宝持院土居,城跡,22,静岡県,22215,御殿場市,35.29383901666667,138.92282125,静岡県御殿場市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05940,葛山城,城跡,22,静岡県,22220,裾野市,35.20065327272728,138.89223733333336,静岡県裾野市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05941,葛山館,城跡,22,静岡県,22220,裾野市,35.20065327272728,138.89223733333336,静岡県裾野市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05942,金沢手城山城,城跡,22,静岡県,22220,裾野市,35.20065327272728,138.89223733333336,静岡県裾野市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05943,千福城,城跡,22,静岡県,22220,裾野市,35.20065327272728,138.89223733333336,静岡県裾野市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05944,大畑城,城跡,22,静岡県,22220,裾野市,35.20065327272728,138.89223733333336,静岡県裾野市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05945,柏木屋敷,城跡,22,静岡県,22220,裾野市,35.20065327272728,138.89223733333336,静岡県裾野市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05946,泉頭城,城跡,22,静岡県,22341,駿東郡清水町,35.0996754,138.90321986666666,静岡県駿東郡清水町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05947,長久保城,城跡,22,静岡県,22342,駿東郡長泉町,35.14664500000001,138.8919348125,静岡県駿東郡長泉町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05948,南一色城,城跡,22,静岡県,22342,駿東郡長泉町,35.14664500000001,138.8919348125,静岡県駿東郡長泉町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05949,一色城,城跡,22,静岡県,22344,駿東郡小山町,35.35214683333333,138.95660083333334,静岡県駿東郡小山町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05950,下古城,城跡,22,静岡県,22344,駿東郡小山町,35.35214683333333,138.95660083333334,静岡県駿東郡小山町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05951,梅縄城,城跡,22,静岡県,22206,三島市,35.1244601443299,138.9271097319587,静岡県三島市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05952,川原ヶ谷城,城跡,22,静岡県,22206,三島市,35.1244601443299,138.9271097319587,静岡県三島市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05953,徳倉城,城跡,22,静岡県,22206,三島市,35.1244601443299,138.9271097319587,静岡県三島市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05954,三島代官所,城跡,22,静岡県,22206,三島市,35.1244601443299,138.9271097319587,静岡県三島市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05955,鎌田城,城跡,22,静岡県,22208,伊東市,34.95814816666666,139.09571877777782,静岡県伊東市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05956,宇佐美城,城跡,22,静岡県,22208,伊東市,34.95814816666666,139.09571877777782,静岡県伊東市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05957,下田城,城跡,22,静岡県,22219,下田市,34.69297312195121,138.9342612926829,静岡県下田市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05958,深根城,城跡,22,静岡県,22219,下田市,34.69297312195121,138.9342612926829,静岡県下田市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05959,堤坂城,城跡,22,静岡県,22219,下田市,34.69297312195121,138.9342612926829,静岡県下田市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05960,丸山城,城跡,22,静岡県,22222,伊豆市,34.94146292452829,138.94105647169812,静岡県伊豆市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05961,高谷城,城跡,22,静岡県,22222,伊豆市,34.94146292452829,138.94105647169812,静岡県伊豆市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05962,狩野城,城跡,22,静岡県,22222,伊豆市,34.94146292452829,138.94105647169812,静岡県伊豆市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05963,柏久保城,城跡,22,静岡県,22222,伊豆市,34.94146292452829,138.94105647169812,静岡県伊豆市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05964,修善寺城,城跡,22,静岡県,22222,伊豆市,34.94146292452829,138.94105647169812,静岡県伊豆市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05965,修善寺田代城,城跡,22,静岡県,22222,伊豆市,34.94146292452829,138.94105647169812,静岡県伊豆市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05966,韮山城,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05967,江川砦,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05968,天ヶ岳砦,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05969,土手和田砦,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05970,和田島砦,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05971,金谷砦,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05972,守山城,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05973,堀越御所,城跡,22,静岡県,22225,伊豆の国市,35.03294065116279,138.95451162790698,静岡県伊豆の国市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05974,河津城,城跡,22,静岡県,22302,賀茂郡河津町,34.76534166666667,138.96623259999996,静岡県賀茂郡河津町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05975,加納矢崎城,城跡,22,静岡県,22304,賀茂郡南伊豆町,34.65910742307692,138.8384548846154,静岡県賀茂郡南伊豆町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05976,白水城,城跡,22,静岡県,22304,賀茂郡南伊豆町,34.65910742307692,138.8384548846154,静岡県賀茂郡南伊豆町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05977,函南田代城,城跡,22,静岡県,22325,田方郡函南町,35.09429211764706,138.9690921764706,静岡県田方郡函南町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05978,柏谷城,城跡,22,静岡県,22325,田方郡函南町,35.09429211764706,138.9690921764706,静岡県田方郡函南町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05979,秋月城,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05980,木本城,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05981,中野城,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05982,弥勒寺山城,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05983,雑賀城,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05984,雑賀崎城,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05985,玉津島砦,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05986,和佐山城,城跡,30,和歌山県,30201,和歌山市,34.22919927368424,135.18005814736824,和歌山県和歌山市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05987,加茂城,城跡,30,和歌山県,30202,海南市,34.1439302051282,135.22653458974364,和歌山県海南市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05988,日方城,城跡,30,和歌山県,30202,海南市,34.1439302051282,135.22653458974364,和歌山県海南市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05989,岩倉城,城跡,30,和歌山県,30203,橋本市,34.32783571551723,135.6093439137931,和歌山県橋本市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05990,霜山城,城跡,30,和歌山県,30203,橋本市,34.32783571551723,135.6093439137931,和歌山県橋本市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05991,長藪城,城跡,30,和歌山県,30203,橋本市,34.32783571551723,135.6093439137931,和歌山県橋本市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05992,銭坂城,城跡,30,和歌山県,30203,橋本市,34.32783571551723,135.6093439137931,和歌山県橋本市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05993,岩室城,城跡,30,和歌山県,30204,有田市,34.081010375,135.14850316666664,和歌山県有田市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05994,亀山城,城跡,30,和歌山県,30205,御坊市,33.88627665217391,135.16885704347825,和歌山県御坊市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05995,小松原館,城跡,30,和歌山県,30205,御坊市,33.88627665217391,135.16885704347825,和歌山県御坊市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05996,田辺城,城跡,30,和歌山県,30206,田辺市,33.776234889570574,135.52371159509204,和歌山県田辺市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05997,龍口城,城跡,30,和歌山県,30206,田辺市,33.776234889570574,135.52371159509204,和歌山県田辺市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05998,千丈山城,城跡,30,和歌山県,30206,田辺市,33.776234889570574,135.52371159509204,和歌山県田辺市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW05999,猿岡山城,城跡,30,和歌山県,30208,紀の川市,34.2594332295082,135.3797529508197,和歌山県紀の川市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06000,貴志城,城跡,30,和歌山県,30208,紀の川市,34.2594332295082,135.3797529508197,和歌山県紀の川市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06001,湯浅城,城跡,30,和歌山県,30361,湯浅町,34.039037125,135.18498775,和歌山県湯浅町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06002,広保山城,城跡,30,和歌山県,30361,湯浅町,34.039037125,135.18498775,和歌山県湯浅町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06003,広城,城跡,30,和歌山県,30362,広川町,34.0069660625,135.183025375,和歌山県広川町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06004,阿瀬川城,城跡,30,和歌山県,30366,有田川町,34.075361934782606,135.30087149999997,和歌山県有田川町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06005,二川天城,城跡,30,和歌山県,30366,有田川町,34.075361934782606,135.30087149999997,和歌山県有田川町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06006,鳥屋城,城跡,30,和歌山県,30366,有田川町,34.075361934782606,135.30087149999997,和歌山県有田川町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06007,入山城,城跡,30,和歌山県,30381,美浜町,33.8912556,135.133162,和歌山県美浜町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06008,本之脇城,城跡,30,和歌山県,30381,美浜町,33.8912556,135.133162,和歌山県美浜町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06009,鞍賀多和城,城跡,30,和歌山県,30382,日高町,33.9262224,135.11249386666668,和歌山県日高町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06010,天路山城,城跡,30,和歌山県,30382,日高町,33.9262224,135.11249386666668,和歌山県日高町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06011,志賀城,城跡,30,和歌山県,30382,日高町,33.9262224,135.11249386666668,和歌山県日高町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06012,鹿ヶ瀬城,城跡,30,和歌山県,30382,日高町,33.9262224,135.11249386666668,和歌山県日高町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06013,平須賀城,城跡,30,和歌山県,30391,みなべ町,33.8065422962963,135.33333792592595,和歌山県みなべ町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06014,高田土居城,城跡,30,和歌山県,30391,みなべ町,33.8065422962963,135.33333792592595,和歌山県みなべ町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06015,名杭城,城跡,30,和歌山県,30390,印南町,33.856897360000005,135.26844344,和歌山県印南町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06016,榎城,城跡,30,和歌山県,30390,印南町,33.856897360000005,135.26844344,和歌山県印南町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06017,赤松城,城跡,30,和歌山県,30390,印南町,33.856897360000005,135.26844344,和歌山県印南町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06018,手取城,城跡,30,和歌山県,30392,日高川町,33.946028872340435,135.29663421276598,和歌山県日高川町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06019,山崎城,城跡,30,和歌山県,30392,日高川町,33.946028872340435,135.29663421276598,和歌山県日高川町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06020,馬谷城,城跡,30,和歌山県,30401,白浜町,33.6351832631579,135.4674547631579,和歌山県白浜町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06021,安宅本城,城跡,30,和歌山県,30401,白浜町,33.6351832631579,135.4674547631579,和歌山県白浜町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06022,土井城,城跡,30,和歌山県,30401,白浜町,33.6351832631579,135.4674547631579,和歌山県白浜町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06023,中山城,城跡,30,和歌山県,30401,白浜町,33.6351832631579,135.4674547631579,和歌山県白浜町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06024,勝山城,城跡,30,和歌山県,30401,白浜町,33.6351832631579,135.4674547631579,和歌山県白浜町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06025,龍松山城,城跡,30,和歌山県,30404,上富田町,33.70767522222222,135.43820466666668,和歌山県上富田町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06026,蛇喰城,城跡,30,和歌山県,30404,上富田町,33.70767522222222,135.43820466666668,和歌山県上富田町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06027,釣塀山城,城跡,30,和歌山県,30404,上富田町,33.70767522222222,135.43820466666668,和歌山県上富田町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06028,神田城,城跡,30,和歌山県,30406,すさみ町,33.57822074999999,135.5873083333333,和歌山県すさみ町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06029,周参見城,城跡,30,和歌山県,30406,すさみ町,33.57822074999999,135.5873083333333,和歌山県すさみ町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06030,虎城山城,城跡,30,和歌山県,30428,串本町,33.505122750000005,135.780097375,和歌山県串本町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06031,佐部城,城跡,30,和歌山県,30428,串本町,33.505122750000005,135.780097375,和歌山県串本町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06032,下里城,城跡,30,和歌山県,30421,那智勝浦町,33.63066637037036,135.9054833888889,和歌山県那智勝浦町にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06033,尼崎城,城跡,28,兵庫県,28202,尼崎市,34.733931593824224,135.41311132066508,兵庫県尼崎市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06034,大覚寺城,城跡,28,兵庫県,28202,尼崎市,34.733931593824224,135.41311132066508,兵庫県尼崎市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06035,水堂陣屋,城跡,28,兵庫県,28202,尼崎市,34.733931593824224,135.41311132066508,兵庫県尼崎市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06036,富松城,城跡,28,兵庫県,28202,尼崎市,34.733931593824224,135.41311132066508,兵庫県尼崎市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06037,塚口城,城跡,28,兵庫県,28202,尼崎市,34.733931593824224,135.41311132066508,兵庫県尼崎市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06038,有岡城,城跡,28,兵庫県,28207,伊丹市,34.78271081841431,135.40546180306902,兵庫県伊丹市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
NEW06039,山下城,城跡,28,兵庫県,28217,川西市,34.86384806382979,135.40845001595744,兵庫県川西市にある城跡・史跡。日本の城郭・城館跡のひとつ。,カテゴリ由来の自動生成,Wikipedia(日本100名城/続100名城/都道府県別城一覧)
